Sentence_id,Word,Transliteration,Target,Scene role,Function,MWE,Gloss,Notes
1,﻿ચોથા,,,,,,,
,ગ્રહ,,,,,,,
,પર,,પર,Locus,Locus,,,
,એક,,,,,,,
,વેપારી,,,,,,,
,રહેતો,,,,,,,
,હતો,,,,,,,
,,,,,,,,
2,એ,,,,,,,
,પોતાના,,ના,Gestalt,Gestalt,,,
,કામમાં,,માં,Circumstance,Circumstance,,,
,એટલો,,,,,,,
,તો,,તો,Focus,Focus,,,
,મશગૂલ,,,,,,,
,હતો,,,,,,,
,કે,,,,,,,
,રાજકુમાર,,,,,,,
,તેની,,ની,Goal,Locus,1:1,,
,પાસે,,પાસે,,,1:2,,
,જઈ,,,,,,,
,ઉભો,,,,,,,
,રહ્યો,,,,,,,
,એની,,ની,Circumstance,Circumstance,,,
,પણ,,પણ,Focus,Focus,,,
,એને,,ને,Experiencer,Recipient,,,
,ખબર,,,,,,,
,ન,,,,,,,
,પડી,,,,,,,
,.,,,,,,,
,,,,,,,,
3,“,,,,,,,
,પ્રણામ,,,,,,,
,”,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,કહ્યું,,,,,,,
,",",,,,,,,
,“,,,,,,,
,આપની,,ની,Possessor,Possessor,,,
,સિગરેટ,,,,,,,
,ઓલવાઈ,,,,,,,
,ગઈ,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
4,“,,,,,,,
,ત્રણ,,,,,,,
,અને,,,,,,,
,બે,,,,,,,
,થાય,,,,,,,
,પાંચ,,,,,,,
,",",,,,,,,
,પાંચ,,,,,,,
,અને,,,,,,,
,સાત,,,,,,,
,બાર,,,,,,,
,.,,,,,,,
,,,,,,,,
5,બાર,,,,,,,
,અને,,,,,,,
,ત્રણ,,,,,,,
,પંદર,,,,,,,
,.,,,,,,,
,,,,,,,,
6,નમસ્તે,,,,,,,
,.,,,,,,,
,,,,,,,,
7,પંદર,,,,,,,
,અને,,,,,,,
,સાત,,,,,,,
,બાવીસ,,,,,,,
,.,,,,,,,
,,,,,,,,
8,બાવીસ,,,,,,,
,અને,,,,,,,
,છ,,,,,,,
,અઠ્ઠાવીસ,,,,,,,
,.,,,,,,,
,,,,,,,,
9,મારી,,ની,Possessor,Locus,1:1,,
,પાસે,,પાસે,,,1:2,,
,એને,,ને,Theme,Theme,,,
,ફરીથી,,થી,Frequency,Frequency,,,
,સળગાવવાનો,,નો,Purpose,Purpose,,,
,સમય,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
10,છવ્વીસ,,,,,,,
,અને,,,,,,,
,પાંચ,,,,,,,
,એકત્રીસ,,,,,,,
,ઉફ,,,,,,,
,!,,,,,,,
,......,,,,,,,
,એટલે,,,,,,,
,સરવાળો,,,,,,,
,થયો,,,,,,,
,પાંચસો,,,,,,,
,એક,,,,,,,
,લાખ,,,,,,,
,",",,,,,,,
,છસો,,,,,,,
,બાવીસ,,,,,,,
,હજાર,,,,,,,
,",",,,,,,,
,સાતસો,,,,,,,
,એકત્રીસ,,,,,,,
,.,,,,,,,
,,,,,,,,
11,“,,,,,,,
,પાંચસો,,,,,,,
,લાખ,,,,,,,
,…,,,,,,,
,શું,,,,,,,
,?,,,,,,,
,“,,,,,,,
,નાનકડા,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
12,“,,,,,,,
,અરે,,,,,,,
,!,,,,,,,
,તું,,,,,,,
,હજી,,,,,,,
,અહીં,,,,,,,
,જ,,જ,Focus,Focus,,,
,છે,,,,,,,
,?,,,,,,,
,પાંચસો,,,,,,,
,એક,,,,,,,
,લાખ,,,,,,,
,…,,,,,,,
,હું,,,,,,,
,રોકાઈ,,,,,,,
,શકું,,,,,,,
,એમ,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
13,મારે,,ને,Gestalt,Recipient,,,See Hindi Xposition
,કેટલું,,,,,,,
,બધું,,,,,,,
,કામ,,,,,,,
,છે,,,,,,,
,?,,,,,,,
,હું,,,,,,,
,મારો,,નો,Possessor,Possessor,,,
,સમય,,,,,,,
,નકામી,,,,,,,
,વાતોમાં,,માં,Topic,Topic,,,
,બગાડતો,,,,,,,
,નથી,,,,,,,
,.,,,,,,,
,,,,,,,,
14,બે,,,,,,,
,વત્તા,,,,,,,
,પાંચ,,,,,,,
,થયા,,,,,,,
,સાત,,,,,,,
,…,,,,,,,
,.,,,,,,,
,"""",,,,,,,
,,,,,,,,
15,“,,,,,,,
,પાંચસો,,,,,,,
,એક,,,,,,,
,લાખ,,,,,,,
,.....,,,,,,,
,શું,,,,,,,
,?,,,,,,,
,”,,,,,,,
,રાજકુમારે,,એ,Originator,Agent,,,
,પૂછ્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
16,એકવાર,,,,,,,
,પ્રશ્ન,,,,,,,
,પૂછ્યા,,,,,,,
,પછી,,પછી,Time,Time,,,
,એના,,ના,Topic,Topic,,,
,જવાબ,,,,,,,
,મેળવ્યા,,,,,,,
,વગર,,વગર,Circumstance,Circumstance,,,
,રાજકુમારને,,ને,Experiencer,Recipient,,,
,ચેન,,,,,,,
,પડતું,,,,,,,
,ન,,,,,,,
,હતું,,,,,,,
,.,,,,,,,
,,,,,,,,
17,વેપારીએ,,એ,Agent,Agent,,,
,આખરે,,,,,,,
,એનું,,નું,Whole,Whole,,,
,માથું,,,,,,,
,ઉંચું,,,,,,,
,કર્યું,,,,,,,
,.,,,,,,,
,,,,,,,,
18,“,,,,,,,
,હું,,,,,,,
,આ,,,,,,,
,ગ્રહ,,,,,,,
,પર,,પર,Locus,Locus,,,
,છેલ્લા,,,,,,,
,ચોપ્પન,,,,,,,
,વર્ષથી,,થી,StartTime,Interval,,,
,રહુ,,,,,,,
,છું,,,,,,,
,.,,,,,,,
,,,,,,,,
19,અને,,,,,,,
,આ,,,,,,,
,ગાળા,,,,,,,
,દરમ્યાન,,દરમ્યાન,Time,Time,,,
,ફકત,,,,,,,
,ત્રણ,,,,,,,
,વખત,,,,,,,
,જ,,જ,Focus,Focus,,,
,મને,,ને,Experiencer,Recipient,,,
,કોઈએ,,એ,Agent,Agent,,,
,ખલેલ,,,,,,,
,પહોંચાડી,,,,,,,
,છે,,,,,,,
,.,,,,,,,
,,,,,,,,
20,પહેલીવાર,,,,,,,
,",",,,,,,,
,લગભગ,,,,,,,
,બાવીસ,,,,,,,
,વર્ષ,,,,,,,
,પહેલાં,,પહેલાં,Time,Interval,,,
,કોણ,,,,,,,
,જાણે,,,,,,,
,કયાંથી,,થી,Source,Source,,,
,એક,,,,,,,
,બિમાર,,,,,,,
,ખિસકોલી,,,,,,,
,મોટા,,,,,,,
,અવાજ,,,,,,,
,સાથે,,સાથે,Manner,Manner,,,
